fullVisitorID,subContinent,country,region,metro,city
1784134512217740615,Northern America,United States,not available in demo dataset,not available in demo dataset,not available in demo dataset
1492217702561732960,Northern America,United States,California,San Francisco-Oakland-San Jose CA,Mountain View
1276631666870427430,Central America,Mexico,not available in demo dataset,not available in demo dataset,not available in demo dataset
3668803711162394702,Northern America,United States,California,San Francisco-Oakland-San Jose CA,San Bruno
6515694903160268646,Northern America,United States,Illinois,Chicago IL,Chicago
4022857277036921576,Southeast Asia,Singapore,not available in demo dataset,not available in demo dataset,not available in demo dataset
7612201596061421982,Southeast Asia,Singapore,not available in demo dataset,not available in demo dataset,not available in demo dataset
9085218887779640980,Northern America,United States,Virginia,Roanoke-Lynchburg VA,Salem
6345117059388722625,Eastern Europe,Ukraine,not available in demo dataset,not available in demo dataset,not available in demo dataset
519362431810205197,Northern America,United States,California,San Francisco-Oakland-San Jose CA,Sunnyvale
2047874584272208283,Northern America,United States,not available in demo dataset,not available in demo dataset,not available in demo dataset
0306141257002185315,Southern Europe,Spain,not available in demo dataset,not available in demo dataset,not available in demo dataset
519362431810205197,Northern America,United States,California,San Francisco-Oakland-San Jose CA,Sunnyvale
519362431810205197,Northern America,United States,California,San Francisco-Oakland-San Jose CA,Sunnyvale
4938551206840866311,Eastern Asia,Japan,not available in demo dataset,not available in demo dataset,not available in demo dataset
3547717276163025378,Northern America,United States,not available in demo dataset,not available in demo dataset,not available in demo dataset
4049241184747238128,Western Europe,Switzerland,not available in demo dataset,not available in demo dataset,not available in demo dataset
1790111996914676794,Northern America,United States,California,San Francisco-Oakland-San Jose CA,San Francisco
4428007861318670062,Northern Europe,United Kingdom,England,London,London
4688685219584517293,Western Asia,Israel,not available in demo dataset,not available in demo dataset,not available in demo dataset
5793852641351150725,South America,Colombia,not available in demo dataset,not available in demo dataset,not available in demo dataset
1921805901720598269,Northern America,United States,not available in demo dataset,not available in demo dataset,not available in demo dataset
9710270530499631126,Northern America,United States,District of Columbia,Washington DC (Hagerstown MD),Washington
8086030903283426090,Southern Asia,India,not available in demo dataset,not available in demo dataset,not available in demo dataset
1754009007608510350,Southern Europe,Spain,not available in demo dataset,not available in demo dataset,not available in demo dataset
2681867759702029281,Southern Asia,India,not available in demo dataset,not available in demo dataset,not available in demo dataset
0155570241519455322,Eastern Asia,China,not available in demo dataset,not available in demo dataset,not available in demo dataset
1053828258793597684,Northern America,United States,not available in demo dataset,not available in demo dataset,not available in demo dataset
1039630068425575442,Northern America,United States,not available in demo dataset,not available in demo dataset,not available in demo dataset
039671683621540641,Southern Asia,India,Tamil Nadu,(not set),Chennai
5151716725909959249,Western Europe,Germany,not available in demo dataset,not available in demo dataset,not available in demo dataset
7624290805116034111,Northern America,United States,California,Los Angeles CA,Los Angeles
0019983046037497243,Northern America,Canada,Quebec,(not set),Montreal
7092069472105480996,Southern Asia,India,Karnataka,(not set),Bengaluru
2622820320799122480,Eastern Asia,Japan,not available in demo dataset,not available in demo dataset,not available in demo dataset
1739823917347946740,Northern America,United States,not available in demo dataset,not available in demo dataset,not available in demo dataset
4761242402881888193,Northern America,United States,not available in demo dataset,not available in demo dataset,not available in demo dataset
4773809469941024206,Eastern Africa,Rwanda,not available in demo dataset,not available in demo dataset,not available in demo dataset
1219325807742188295,Northern America,United States,not available in demo dataset,not available in demo dataset,not available in demo dataset
1024751686551205649,Southern Asia,India,not available in demo dataset,not available in demo dataset,not available in demo dataset
2550774479005599333,Southern Asia,India,not available in demo dataset,not available in demo dataset,not available in demo dataset
91490237172189168,Western Asia,Georgia,not available in demo dataset,not available in demo dataset,not available in demo dataset
0690923971950364732,Western Europe,Netherlands,not available in demo dataset,not available in demo dataset,not available in demo dataset
0877821095982571303,Northern America,United States,California,San Francisco-Oakland-San Jose CA,Mountain View
0239608205717854090,Northern America,United States,not available in demo dataset,not available in demo dataset,not available in demo dataset
1921805901720598269,Northern America,United States,not available in demo dataset,not available in demo dataset,not available in demo dataset
0203986763041661843,Eastern Asia,Taiwan,not available in demo dataset,not available in demo dataset,not available in demo dataset
4460407620777269094,Southern Asia,India,not available in demo dataset,not available in demo dataset,not available in demo dataset
4675639381576467176,Southern Asia,India,not available in demo dataset,not available in demo dataset,not available in demo dataset
7774603505558745741,Southern Asia,India,not available in demo dataset,not available in demo dataset,not available in demo dataset
1749010407044905351,Southeast Asia,Singapore,not available in demo dataset,not available in demo dataset,not available in demo dataset
0944623283834094827,Eastern Asia,Japan,not available in demo dataset,not available in demo dataset,not available in demo dataset
